comment_id,text,video_id,video_title
UgzSLACGG-b5bjs6tvB4AaABAg,"If someone rick rolled me, i get more excited cause i like this so much",dQw4w9WgXcQ,Unknown
Ugx1i6oLuUW6b8tEYx14AaABAg,H1T1 gave us this link ğŸ˜Œ,dQw4w9WgXcQ,Unknown
UgyOiNfcfILFlixFz-h4AaABAg,"got rickrolled by chat gpt, as he fails to deliver an edit 3 times earlierğŸ˜”",dQw4w9WgXcQ,Unknown
UgyLOu6dbnJC_s4CPaZ4AaABAg,I sent this to my group chatğŸ˜‚ğŸ˜‚,dQw4w9WgXcQ,Unknown
Ugwdhg30YUipm62HDfV4AaABAg,This is too emotional and niceğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­â¤â¤â¤â¤â¤â¤,dQw4w9WgXcQ,Unknown
Ugy8ls-JpnX-xkwdNWh4AaABAg,I trolled someone and acted like i they gonna get a free bitcoin and they told me to go fuck myselfğŸ¥²,dQw4w9WgXcQ,Unknown
Ugy6Tc-Fs-kR8QJxpLR4AaABAg,song still slaps in big 25,dQw4w9WgXcQ,Unknown
UgxenvwlwX8n5xMBwax4AaABAg,COLOOOOOON!,dQw4w9WgXcQ,Unknown
UgxBirQrjy2z9PmfwpF4AaABAg,why i didnt get bobuk,dQw4w9WgXcQ,Unknown
UgzoSMDzu66SNAzeiZ14AaABAg,I remember,dQw4w9WgXcQ,Unknown
UgwoAWVQNLa55aFJ8wF4AaABAg,whos here in 2025,dQw4w9WgXcQ,Unknown
Ugy7lOrKOxdi1yDEYmN4AaABAg,Xd,dQw4w9WgXcQ,Unknown
UgzQA1uhRyLK5SApMYV4AaABAg,1.6 billion done. 6.6 billion left.,dQw4w9WgXcQ,Unknown
Ugzl_xhxBlvwnUV-r4V4AaABAg,"I was born in Gen Alpha and I LOVE this song, itâ€™s just sad that people now grow up with â€œSKibIDi SiGmaâ€. Gen Alpha is crap.",dQw4w9WgXcQ,Unknown
Ugzz6HYHmpKJYOTMyX54AaABAg,i skipped the fucking rickroll partğŸ’€ğŸ’€ğŸ’€ğŸ’€,dQw4w9WgXcQ,Unknown
UgyHutHz4QXMsV7vHHN4AaABAg,Who came by TryHackMe?,dQw4w9WgXcQ,Unknown
Ugy16EP-WXaxCaykEel4AaABAg,"this is the 2.392.145th comment





























im special",dQw4w9WgXcQ,Unknown
UgxeXPy-dtW6oqd1Bix4AaABAg,Noice,dQw4w9WgXcQ,Unknown
UgzuqLoEH-rifE748hZ4AaABAg,Hallo,dQw4w9WgXcQ,Unknown
UgwwcNu-fjucPCGMqdp4AaABAg,0:00 if you play scary game you get jumpscare,dQw4w9WgXcQ,Unknown
UgwnOa3McyPBwU3fk_h4AaABAg,1B people got rickrolledğŸ˜¢,dQw4w9WgXcQ,Unknown
UgwENfKOYbzCAaun-Kx4AaABAg,Nice song,dQw4w9WgXcQ,Unknown
UgwViMAVoQTllwupRct4AaABAg,Noo the backrooms game loed to me,dQw4w9WgXcQ,Unknown
UgwB3GFyhpmW7G6Q7PZ4AaABAg,insane that gummy bear has more visits than this,dQw4w9WgXcQ,Unknown
UgxIry490y3k7E4Pa0F4AaABAg,I found this on vat19,dQw4w9WgXcQ,Unknown
Ugwn1eOHAYmGu10pRkB4AaABAg,Day 1317 of getting Rickrolled Everyday,dQw4w9WgXcQ,Unknown
UgwGJ7MyvMlLHYsflkt4AaABAg,We asked our lecturer to give us a sneak peek of the exam we gonna write and this is what he gave us ğŸ˜‚. May 2025,dQw4w9WgXcQ,Unknown
UgwwjaSU0bpjFO8HoQ54AaABAg,I had to learn to recognize this link the hard way,dQw4w9WgXcQ,Unknown
UgwPmdx6oGK9wR5923Z4AaABAg,Bistecone,dQw4w9WgXcQ,Unknown
UgwqOJwYdl2N3UZmLch4AaABAg,0/10,dQw4w9WgXcQ,Unknown
Ugzu0flYBu2xddT3vQN4AaABAg,ich habe gerade dieses video in den quellen meines politik referates verlinkt ich hoffe meine politiklehrerin wird nicht zu verwirt sein falls sie rickrolling nicht kennt,dQw4w9WgXcQ,Unknown
UgysVSYA2-EJChF8C494AaABAg,It got over 1Billion viewsğŸ’€ğŸ˜®,dQw4w9WgXcQ,Unknown
UgxsprV-n_F5rzCzWfJ4AaABAg,Ğ¯ ÑĞºĞ°Ğ½Ğ¸Ñ€Ğ¾Ğ²Ğ°Ğ» ĞºĞ¾Ğ´ Ğ² Ğ³Ğ´,dQw4w9WgXcQ,Unknown
UgwUdim7pmO1FMklgP14AaABAg,WHY WAS THIS RECOMMENDED TO MEğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­,dQw4w9WgXcQ,Unknown
UgzS7eGTlGyxKCsgVkt4AaABAg,RickrollğŸ˜…ğŸ˜…,dQw4w9WgXcQ,Unknown
UgyHbeSQjaqkBhniOOV4AaABAg,Wtf Scan QR Code In World War Z Game..Its Direct Bring Me HereğŸ˜…,dQw4w9WgXcQ,Unknown
UgwdduFWlIGD3stKOmJ4AaABAg,Iam Rickrolled,dQw4w9WgXcQ,Unknown
UgxqN-gPExjxjaZ6LK14AaABAg,Bro this is GOLDEN,dQw4w9WgXcQ,Unknown
UgyNQ4j8Ct-GsH0M3TR4AaABAg,Rickrolled i am coming ğŸ˜‚,dQw4w9WgXcQ,Unknown
Ugyly5dGkoeua1c0GZZ4AaABAg,fell for it again,dQw4w9WgXcQ,Unknown
Ugwt94ILPl9d1HX5D4t4AaABAg,Ffs,dQw4w9WgXcQ,Unknown
UgwCgqj76RrJR4M6FjB4AaABAg,"Rick roll,,, supoib!",dQw4w9WgXcQ,Unknown
Ugyy7ZHHLponJ43V1n54AaABAg,Kto od Kacpra rietza daje like,dQw4w9WgXcQ,Unknown
Ugy6SRixDzOcg6JNo5Z4AaABAg,Got rickrolled by a backrooms gameğŸ˜­,dQw4w9WgXcQ,Unknown
UgxIoqN0JoUAFA_eKdN4AaABAg,But the link is say free robux,dQw4w9WgXcQ,Unknown
Ugz0z7zqhyvXvpSJWRV4AaABAg,so this isnt free robux?,dQw4w9WgXcQ,Unknown
UgwBHgZMy3WQEdOWN954AaABAg,nhÃ¬n tráº» mÃ  giá»ng giÃ ,dQw4w9WgXcQ,Unknown
UgxJDzzG0PO1dCGOoYF4AaABAg,came from caseoh playing backrooms game ğŸ˜‚ğŸ˜­,dQw4w9WgXcQ,Unknown
UgwQk-ALQD09czo7TNx4AaABAg,Kto od Kacpra,dQw4w9WgXcQ,Unknown
UgzZwHQkTotjLxo0Bph4AaABAg,"Wow, never seen a video with nearly 2 and half million comments!!! That's crazy....",dQw4w9WgXcQ,Unknown
Ugx3CKI_6KJf0SOrDvp4AaABAg,We are all rickrolled,dQw4w9WgXcQ,Unknown
Ugy1YJSGG7GNs9cUD_t4AaABAg,im rickrollingğŸ˜ƒ,dQw4w9WgXcQ,Unknown
Ugyuif-3XaVu0OZab054AaABAg,Kto od Kacpra rietz?,dQw4w9WgXcQ,Unknown
UgzNcFRmpLqhYAe_h5R4AaABAg,Elm wood why u do me like this,dQw4w9WgXcQ,Unknown
UgzcThs1mbe9bPc8P-Z4AaABAg,Kto od rietza daje like,dQw4w9WgXcQ,Unknown
UgyaYojLJiggUJPErMp4AaABAg,"ĞœĞµĞ½Ñ deepseek Ğ·Ğ°Ñ€Ğ¸ĞºÑ€Ğ¾Ğ»Ğ¸Ğ», Ñ Ğ² ÑˆĞ¾ĞºĞµ",dQw4w9WgXcQ,Unknown
UgzApRXOh8W2XXGI4bF4AaABAg,æ°¸ä¸æ”¾å¼ƒä½ ,dQw4w9WgXcQ,Unknown
UgwQPl5VDtg1Gyb68Mh4AaABAg,Nice,dQw4w9WgXcQ,Unknown
UgwnM2JqxkchHLBtpxB4AaABAg,Why am I here..,dQw4w9WgXcQ,Unknown
Ugzt2_zt7SG7s44FTst4AaABAg,Pozdro Kacper ale reklama popsuÅ‚a bo jestem jebanym biedakiem,dQw4w9WgXcQ,Unknown
Ugz_geMQrSd6iLodMRl4AaABAg,Ğ_Ğ RICKROLL,dQw4w9WgXcQ,Unknown
Ugw6WpONVvaxPLmCY354AaABAg,"1,659,052,447 people got rickrolled.",dQw4w9WgXcQ,Unknown
UgxX9r3ng9cgBtROK7V4AaABAg,I GOT THIS FROM CASES STRANGEST BACKROOMS GAME VID,dQw4w9WgXcQ,Unknown
Ugzc47yibaRMoOkoZ5J4AaABAg,I was on re room and scan this qr code and it sent me here,dQw4w9WgXcQ,Unknown
UgyK9ddfNh629I3uJ6d4AaABAg,I will never give you up,dQw4w9WgXcQ,Unknown
UgwRdntOeX-1ZxSoYuB4AaABAg,Ğ¥Ñ‚Ğ¾ Ğ· ĞºĞ¾Ğ´Ñƒ Ğ² Ñ‚Ñ‚?,dQw4w9WgXcQ,Unknown
UgxFg2L6gZkKRcIZ7zB4AaABAg,"I tried Gemini's program, and it freaking led me to this videoğŸ¥€",dQw4w9WgXcQ,Unknown
UgzcdcEvaeH9OJsFD8Z4AaABAg,I just got Rick rolled,dQw4w9WgXcQ,Unknown
UgxVQO78GITruEd1Rpl4AaABAg,got rickrolled by people claiming it was taken down ğŸ˜”,dQw4w9WgXcQ,Unknown
UgzMf3RUq2gfldRfFvd4AaABAg,Lol Xd,dQw4w9WgXcQ,Unknown
UgxbHUOJ5lzyW9vdEy94AaABAg,Am here on my own free will...,dQw4w9WgXcQ,Unknown
UgxPSQFStW7pC4oVvtV4AaABAg,Who came from the H1T1 video?,dQw4w9WgXcQ,Unknown
UgwxzZ810j9PU9c3b0h4AaABAg,2010,dQw4w9WgXcQ,Unknown
UgyLDatjNM4yankTtCx4AaABAg,Kto od Rietza z odcinka,dQw4w9WgXcQ,Unknown
UgyYyJWnhcCN2UIYZc94AaABAg,"Itâ€™s not the same with 4 ads in front of it. But.. I did get Rick rolled in 2025. For some reason, Iâ€™m happy about it",dQw4w9WgXcQ,Unknown
Ugxgjayr7WQR1GsDnkV4AaABAg,I just got rickrolled in my school today because of a QR Code while climbing...,dQw4w9WgXcQ,Unknown
UgwIgMzVpbqmfBZ-fRp4AaABAg,never gonna give you up,dQw4w9WgXcQ,Unknown
UgyTiGhb3D06F-CHwFJ4AaABAg,Rick roll,dQw4w9WgXcQ,Unknown
UgwpPEET1EUJBs9Doxd4AaABAg,never gonna,dQw4w9WgXcQ,Unknown
UgwxI93iG26Rh_pmZqJ4AaABAg,Greatest song of the 1980s. Nothing came close to it!.,dQw4w9WgXcQ,Unknown
UgxS4w0CfZn7VVxCqbV4AaABAg,Bruh my friend told me to scan a qr code and it came up with this it started playing I got rick rolledâ€¦,dQw4w9WgXcQ,Unknown
UgyPw5xng8yByFIhFC14AaABAg,"finally streamed this. i have always heard this in some yt videos or memes. but actually listening and watching it, only now. by the way what's so special about this song???ğŸ˜…â¤",dQw4w9WgXcQ,Unknown
Ugx8qFqMuqUkjzClz1N4AaABAg,"Had not been Rickrolled in a while so I did it to myself.





Sometimes my genius is almost frightening.",dQw4w9WgXcQ,Unknown
Ugxh5bjZfqs7LW5IRKJ4AaABAg,nice,dQw4w9WgXcQ,Unknown
Ugzn9kHo0BgGv0tsStJ4AaABAg,Ja tu przyszedÅ‚em od Kacpera Ritza,dQw4w9WgXcQ,Unknown
UgxXlE1C3XAvrQLkjuJ4AaABAg,Bro I literally saved this to my notes forgot about it and I was literally deleting some notes rn saw this didnâ€™t know what it was and I canâ€™t believe I just Rick rolled myself smh ğŸ¤¦ğŸ½â€â™‚ï¸,dQw4w9WgXcQ,Unknown
Ugw_fmznUbGLwJQMZTJ4AaABAg,0:44 Mighty Eagle !!!!,dQw4w9WgXcQ,Unknown
UgySfneENVkH2Kkd_8t4AaABAg,0:44 Dixon ck,dQw4w9WgXcQ,Unknown
UgwVEICunsJuFO2FYe54AaABAg,Dixon,dQw4w9WgXcQ,Unknown
UgzmrnN7x6OCPPB7bX54AaABAg,Are there people from 2025?,dQw4w9WgXcQ,Unknown
UgwrpHMcB86_uwNbe3N4AaABAg,ĞºÑ‚Ğ¾ Ñ ÑĞºĞ·Ğ°Ğ¼ĞµĞ½Ğ° Ğ¿Ğ¾ Ğ¼ĞµĞ¼Ğ°Ğ¼?,dQw4w9WgXcQ,Unknown
UgwnqVgNyiSdcrrKPBN4AaABAg,Anyone listening in 2025ğŸ‰,dQw4w9WgXcQ,Unknown
UgzFGqFZ64zwRkiB9uZ4AaABAg,Oh man here we go... I got rickrolled again for the hundred time...and again and again and again...,dQw4w9WgXcQ,Unknown
UgyxKPgse1EunXhoUb14AaABAg,Haha I got an ad,dQw4w9WgXcQ,Unknown
UgzPamXDW7Vf4W3eC954AaABAg,Whereâ€™s my Kiracoin scam,dQw4w9WgXcQ,Unknown
UgyBr5THxBuQQHvfbpt4AaABAg,"Enjoying this talk? You'll love the brand new TED Radio Hour series â€“ Mind, Body, Spirit. Hear TED speakers share their eye-opening ideas on how we think, move, and feel.Â https://www.youtube.com/playlist?list=PL2TjQf2riraLkqqFGxK65JI-leCAxm1eD",Ks-_Mh1QhMc,Unknown
Ugx4RA9CPazvmDOo2114AaABAg,"I'm an MBA student, and my corporate behavior coach and professor suggested watching this.",Ks-_Mh1QhMc,Unknown
Ugyz3IQyTPolnD6Mu1Z4AaABAg,Who's all watching in 2014,Ks-_Mh1QhMc,Unknown
UgwY4rNqbbCZcwTF0jN4AaABAg,Hey !,Ks-_Mh1QhMc,Unknown
UgzrfsmzpoKZBCAbzdJ4AaABAg,Who's clapping for her at the end behind the screen? ğŸ¤šğŸ¤š,Ks-_Mh1QhMc,Unknown
Ugx7h0r7Kexrtv5u1cl4AaABAg,Who watching this in 2025,Ks-_Mh1QhMc,Unknown
UgxURHBVNJwcZlNnGHJ4AaABAg,"Interesting subjectâ€”although what I'd like to ask is if our body does indeed change our mind, then perhaps your environment influences it. If spreading out = confidence, then why, if women already feel less powerful, are they told to sit nicely, cross their legs, sit smaller, look neater? Does that influence the mind? Just a question of curiosity.",Ks-_Mh1QhMc,Unknown
Ugw7S-p9KodRi9R3ZGt4AaABAg,"1. Forced smiled makes us happy - pretend to be powerful, then you will feel powerful
2. Minds of powerful: 
2a.Assertive, confident and optimistic. 
2b.Think abstractly.
2c.Take more risks
2d.They have high Testastorone (Dominance) and low cortisol (- less stress reactive)
3. Do Power poses for few minutes - especially in high stake situations such as job interviews
4. Beyond content audience is looking for Presence (which incorporates Passion, enthusiasm, confidence, authenticity, comfort and captivity)
5. Bodies change minds, minds change behavior, behavior changes outcomes
6. Fake it till you become it!
7. Tiny tweak can lead to big changes.",Ks-_Mh1QhMc,Unknown
UgwqJaWb1ySLS0BitNh4AaABAg,Hi,Ks-_Mh1QhMc,Unknown
UgwRiohPZA8F4nRf10d4AaABAg,Who are after watching a random insta reelsğŸ˜‚,Ks-_Mh1QhMc,Unknown
Ugz4oadIfoxfe63kaTR4AaABAg,What did I just listen to,Ks-_Mh1QhMc,Unknown
UgyMzlStPToL3DeY0-94AaABAg,Amazing,Ks-_Mh1QhMc,Unknown
Ugx8HkGQ_Qn-Vp2fpU14AaABAg,Like if you came here from instagram,Ks-_Mh1QhMc,Unknown
Ugzyohl36vvI4sFQGOl4AaABAg,Anyone in 2025,Ks-_Mh1QhMc,Unknown
Ugy8EQx5iUzkeOiNTiB4AaABAg,Excellent! ğŸ‰â¤ğŸ’ƒ,Ks-_Mh1QhMc,Unknown
UgzIYfIkp3ZQK9B02rR4AaABAg,"This was so powerful,  in my life I feel like an imposter most of the time. And yet I've overcome addiction,  prison,  suicide,  and trauma. 
Yet still feel this imposter syndrome.",Ks-_Mh1QhMc,Unknown
UgxPmh8S4CVKddrkyBZ4AaABAg,"Summary:

People usually see that how their body language affects other people. But their body language effects them also.

When one comes near to the powerful guy, he, she will feel powerless. 

Indicators: When your posture is open, you feel powerful. When your posture is closed, you are hiding yourself.

The non verbal behavior depends upon gender also. Females usually feel powerless than man as per speaker's saying.

So, what to do: Fake it till you make it. Through your posture, you show others that you seem powerful.

Speaker gives answer to 2 questions

1.  Our nonverbals govern how we feel and think about it. Yes, because when we start to change our nonverbals (our testosterone increases (energy level) and cortisol (stress level) decreases. Great leaders and MBA students have high testosterone and low cortisol

2.  Does our body changes our mind : Yes at least till facial expressions.  We feel positive energy, calmness, confidence that is reflected in our mind. 

In the interview, it is good to have good presence. The presence has an impact on your confidence, passion, enthusiasm,  authenticity & comfortability. 

So what to do: Daily 2 minutes, practice of positive postures. 

Speaker's speech ending words: Fake it till you become it.",Ks-_Mh1QhMc,Unknown
UgxQHyF-HIlhv3R3UhN4AaABAg,2:56,Ks-_Mh1QhMc,Unknown
Ugw3bgn2aJ1g4asVDWN4AaABAg,"â€œFake it ill you become itâ€- The most impressive statement ever!! As a girl in middle school with so many outstanding fellows, I cried a river along my way to graduation. But through all those tearful years, I know found what my true identity was: Always keep up with your work, and donâ€™t limit your identity as just a â€œnormalâ€ student",Ks-_Mh1QhMc,Unknown
UgxgOdcbrtARZBU0tIp4AaABAg,I randomly searched about an anime in Google and this showed up .... But u know what... I'm still watching it,Ks-_Mh1QhMc,Unknown
UgxGeraypztZBYflIeh4AaABAg,"""I am not supposed to be here"" = God",Ks-_Mh1QhMc,Unknown
Ugwk3JVpwz6YCBOSinB4AaABAg,"start - hack - change your posture for 2 mins, how many of ourselves are crossing , want to pay attention . implementing this got change how your life un folds",Ks-_Mh1QhMc,Unknown
Ugyfqe1BztuHH66yc194AaABAg,Anyone from Chat GPT suggestion ?,Ks-_Mh1QhMc,Unknown
Ugw-bjnG7-HGZU-Q-F14AaABAg,Soy Latina pero me llamÃ³ la atenciÃ³n el tituloğŸ˜Š,Ks-_Mh1QhMc,Unknown
Ugy_zQYFtP8_0GmwOXh4AaABAg,Thank u soooo much this is amazing !!!!,Ks-_Mh1QhMc,Unknown
Ugyz92wHnWNtBKnsGWV4AaABAg,Are you here after avinash kaur insta reels?,Ks-_Mh1QhMc,Unknown
Ugx-d4ucMf2fU2NrYrp4AaABAg,Ayoo this has 12y,Ks-_Mh1QhMc,Unknown
UgxvjLSmpVU63rehUSZ4AaABAg,She needed water ğŸ’§ ğŸ˜‚it's distracting whem public speakers don't hydrate!!!ğŸ˜‚â¤Great job other than that!,Ks-_Mh1QhMc,Unknown
UgwJwPrkxt-KJ_SKe9Z4AaABAg,"A lot of this ""power pose"" stuff was debunked. This is shameful overconfidence in extremely dubious results.",Ks-_Mh1QhMc,Unknown
UgzLGfgW-fbGC8R_oHN4AaABAg,Thank you came to watch this after reading Diana Mikasâ€™ book - will give these power poses a go ğŸ˜Š,Ks-_Mh1QhMc,Unknown
UgyUQnH34ly9U1dcngd4AaABAg,"I will be the next most wealthy innovator, inventor, and entrepreneur who will break all records no one has ever broken in the next few years.",Ks-_Mh1QhMc,Unknown
Ugy--Z7-F8Mt8DeryX54AaABAg,â¤â¤,Ks-_Mh1QhMc,Unknown
UgykGjC_8HlMQYuK9Y14AaABAg,"This video is really fruitful ğŸ˜Š.... the amazing facts and rules , which are applicable in a conscious and non-conscious level of interactions among your surroundings....
Thank you...Arny Cuddy 
Thank you TED",Ks-_Mh1QhMc,Unknown
UgzCLFas5yVupJyiq5N4AaABAg,"Prelegentka siÄ™ zestresowaÅ‚a, aÅ¼ zaschÅ‚o w ustach :)",Ks-_Mh1QhMc,Unknown
Ugz6kugQg2e5Gtk0JyZ4AaABAg,"Every video you make feels like a step closer to healing and growth. Thank you for your powerful, positive messages and the love you pour into your work.",Ks-_Mh1QhMc,Unknown
UgxiPJFYqVnG6LSSL4J4AaABAg,I watched this 12 years ago when I was wanting to go into leadership and I was told that I didn't seem to be confident enough. I follow these tips to this day.,Ks-_Mh1QhMc,Unknown
Ugy_tKvRxbg_pv_1c-94AaABAg,"i have watched this ted talk and shared it so many times now. canâ€™t believe itâ€™s 12yo at this point. still powerful, every time",Ks-_Mh1QhMc,Unknown
UgzfEuB-FGGXOtr66sd4AaABAg,Greatâ¤,Ks-_Mh1QhMc,Unknown
Ugw6j8cfDsA4Cydd_fB4AaABAg,Nice and great,Ks-_Mh1QhMc,Unknown
UgyUgJ87mWo9yGdiGlx4AaABAg,Who watching this in 2025 may,Ks-_Mh1QhMc,Unknown
Ugz0ErVoor60rA-qIs54AaABAg,I seen 2025 and you,Ks-_Mh1QhMc,Unknown
UgzBxNorLl0v8nLc_hl4AaABAg,Anyone else get confused by the graphs? I was about to end the video because of them and I'm glad I didn't,Ks-_Mh1QhMc,Unknown
UgxjVcbE4H88f1wTxYd4AaABAg,"Give a glass of water to this poor woman... I don't get why she souldn't drink a drop of water. I'm distracted by the terrible sound of her trying to uselessly wet her mouth. It's cruel, and - again - distracting.",Ks-_Mh1QhMc,Unknown
UgyQ1butO_xRcZJXReN4AaABAg,Please speak Hindi translator ğŸ˜¢,Ks-_Mh1QhMc,Unknown
UgyBPVntiLGTmPovciR4AaABAg,nice,Ks-_Mh1QhMc,Unknown
UgyTN0jmxqhoi0_ik314AaABAg,â¤â¤â¤â¤I from Pakistan,Ks-_Mh1QhMc,Unknown
Ugybx6CJU671knRATTJ4AaABAg,Anyone 2026 ğŸ˜‚ğŸ˜‚,Ks-_Mh1QhMc,Unknown
UgxtJMCBxwdvLN9LIKR4AaABAg,Thereâ€™s actually research supporting this. Taking a few minutes before doing something stressful or mentally demanding to extend your body with pride and confidence. Raising your testosterone (assertive/dominance hormone) and lowering your cortisol (stress hormone) levels.,Ks-_Mh1QhMc,Unknown
Ugw78QRxlvcuzeMvd4J4AaABAg,Communication is communication no matter what year it is. From the creation of the world to the end of the world.,Ks-_Mh1QhMc,Unknown
UgwF6oyNoz5d_VaGYel4AaABAg,The only thing bad about this video is there's a lot of saliva noises while she is speaking. It's really irritating.,Ks-_Mh1QhMc,Unknown
UgxymlSzN3bVmyYR4Lp4AaABAg,she cute whoots her name,Ks-_Mh1QhMc,Unknown
Ugy3qhSQrjR0eOnLsYJ4AaABAg,This Ted talk has been refuted over time. Faking doesn't make you happy or successful.,Ks-_Mh1QhMc,Unknown
UgwJz317YRShfd4pvMl4AaABAg,I am ğŸ˜‚,Ks-_Mh1QhMc,Unknown
Ugw8XL6K2AeCzHKuDYx4AaABAg,I came from PinterestğŸ˜Š,Ks-_Mh1QhMc,Unknown
UgxomD8MDHZkVHQPNkh4AaABAg,Thanks,Ks-_Mh1QhMc,Unknown
UgwXAbemmxBHcOpHhLB4AaABAg,I really enjoy this talk. I do agree on faking it till you make it.,Ks-_Mh1QhMc,Unknown
UgxhI2pdRju4y08stkN4AaABAg,I don't know why this video is part of code snippets on the youtube api,Ks-_Mh1QhMc,Unknown
UgxNoAwFJU6n9w2WBqh4AaABAg,I,Ks-_Mh1QhMc,Unknown
Ugx9RQT7_TcJ38VtSe94AaABAg,Thats powerful,Ks-_Mh1QhMc,Unknown
UgyWcplQx7oS1lQBstt4AaABAg,Sala insta se dekh ke aaya tha per kuch samajh nahi aata ğŸ˜‚ğŸ˜‚ğŸ˜‚,Ks-_Mh1QhMc,Unknown
UgwiyheCMn5QKE0I9ed4AaABAg,"I have been feeling anxious and stressful for a couple of days recently because I am going to attend a B2 level English exam this Saturday, and the fact that 2 days are separating me from the test made me feel uneasy. I can confidently say that I am a brave and confident person in social situations, however when my future is on the line then things tend to change. I hope my stress will not kick in during the test, so I have planned when I arrive at the location, I will kindly ask where the bathroom is and do a private Michael Jackson dance competition and make myself look dominant. I really hope I can pass the exam and make my family proud. :)",Ks-_Mh1QhMc,Unknown
UgzJb0zAr7S-7Go3uCR4AaABAg,My pose before video ğŸ™‡my pose after video ğŸ’ªğŸ‹ï¸,Ks-_Mh1QhMc,Unknown
Ugwbm1aiEtHESGFUigJ4AaABAg,â¤â¤ğŸ‘ŒğŸ‘ thank you,Ks-_Mh1QhMc,Unknown
UgzJACvv5H91tgd4fdJ4AaABAg,love this lady,Ks-_Mh1QhMc,Unknown
